ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc
220,24.624914964661002,-82.828094959259033,0,2023-06-17T13:58:39Z,NA,NA,S1208,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
221,24.711745027452707,-82.857624990865588,0,2023-06-17T13:58:39Z,NA,NA,S1226,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
222,24.673929987475276,-82.886350024491549,0,2023-06-17T13:58:39Z,NA,NA,S1254,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
223,25.690779983997345,-80.097580030560493,0,2021-09-02T11:27:17Z,NA,NA,S2,"<html xmlns:fo=http://www.w3.org/1999/XSL/Format xmlns:msxsl=urn:schemas-microsoft-com:xslt>

<head>

<META http-equiv=Content-Type content=text/html>

<meta http-equiv=content-type content=text/html; charset=UTF-8>

</head>

<body style=margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;>

<table style=font-family:Arial","Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">"
224,25.686042029410601,-80.097362017259002,0,2021-09-02T11:27:17Z,NA,NA,S3,"<html xmlns:fo=http://www.w3.org/1999/XSL/Format xmlns:msxsl=urn:schemas-microsoft-com:xslt>

<head>

<META http-equiv=Content-Type content=text/html>

<meta http-equiv=content-type content=text/html; charset=UTF-8>

</head>

<body style=margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;>

<table style=font-family:Arial","Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">"
225,25.67849999293685,-80.118599999696016,0,2021-09-02T11:27:17Z,NA,NA,S4,"<html xmlns:fo=http://www.w3.org/1999/XSL/Format xmlns:msxsl=urn:schemas-microsoft-com:xslt>

<head>

<META http-equiv=Content-Type content=text/html>

<meta http-equiv=content-type content=text/html; charset=UTF-8>

</head>

<body style=margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;>

<table style=font-family:Arial","Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">"
226,25.674899965524673,-80.098416628316045,0,2021-09-02T11:27:17Z,NA,NA,S5,"<html xmlns:fo=http://www.w3.org/1999/XSL/Format xmlns:msxsl=urn:schemas-microsoft-com:xslt>

<head>

<META http-equiv=Content-Type content=text/html>

<meta http-equiv=content-type content=text/html; charset=UTF-8>

</head>

<body style=margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;>

<table style=font-family:Arial","Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">"
227,25.668220007792115,-80.098740002140403,0,2021-09-02T11:27:17Z,NA,NA,S6,"<html xmlns:fo=http://www.w3.org/1999/XSL/Format xmlns:msxsl=urn:schemas-microsoft-com:xslt>

<head>

<META http-equiv=Content-Type content=text/html>

<meta http-equiv=content-type content=text/html; charset=UTF-8>

</head>

<body style=margin:0px 0px 0px 0px;overflow:auto;background:#FFFFFF;>

<table style=font-family:Arial","Verdana,Times;font-size:12px;text-align:left;width:100%;border-collapse:collapse;padding:3px 3px 3px 3px"">"
228,25.013269996270537,-80.374860009178519,20.034067,2022-05-11T22:53:10Z,NA,NA,SW CONCH,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-11T22:53:10Z,"
229,24.703339990228415,-82.859570011496544,0,2023-06-17T13:58:39Z,NA,NA,T1247,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
230,24.71342165954411,-82.828405005857348,0,2023-06-17T13:58:39Z,NA,NA,T1269,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
231,24.591594384983182,-82.896736040711403,0,2023-06-17T13:58:39Z,NA,NA,T2253,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
232,24.673179974779487,-82.822110028937459,0,2023-06-17T13:58:39Z,NA,NA,T3013,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
233,24.697239976376295,-82.886150032281876,0,2023-06-17T13:58:39Z,NA,NA,T3021,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
234,24.608869990333915,-82.949483022093773,NA,2023-06-22T11:07:17Z,NA,NA,The Maze,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-22T11:07:17Z,"
235,24.627329958602786,-82.810820024460554,0,2023-06-17T13:58:39Z,NA,NA,U1029-2,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
236,24.652220020070672,-82.812700001522899,0,2023-06-17T13:58:39Z,NA,NA,U1465,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
237,24.688030024990439,-82.772850003093481,0,2023-06-17T13:58:39Z,NA,NA,U3026-2,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
238,25.676261018961668,-80.098680574446917,0,2021-09-02T11:27:17Z,NA,NA,UM coral nursery,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2021-09-02T11:27:17Z,"
239,24.698898000642657,-82.778532011434436,0,2023-06-17T13:58:39Z,NA,NA,V1501,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
240,24.583649011328816,-82.900318969041109,0,2023-06-17T13:58:39Z,NA,NA,V1509,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
241,24.718656996265054,-82.824774971231818,0,2023-06-17T13:58:39Z,NA,NA,V1517,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
242,24.666259959340096,-82.789925029501319,0,2023-06-17T13:58:39Z,NA,NA,V1523,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
243,24.611552031710744,-82.871113987639546,0,2023-06-17T13:58:39Z,NA,NA,V1524,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
244,24.601089991629124,-82.948474008589983,0,2023-06-17T13:58:39Z,NA,NA,V1548,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
245,24.587879022583365,-82.887053014710546,0,2023-06-17T13:58:39Z,NA,NA,V2510,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
246,24.648104002699256,-82.87215200252831,0,2023-06-17T13:58:39Z,NA,NA,V2526,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-17T13:58:39Z,"
247,24.452732987701893,-81.726566702127457,0,2021-09-02T11:27:17Z,NA,NA,Vandenburg,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2021-09-02T11:27:17Z,"
248,25.044780001044273,-80.369679993018508,3.382403,2022-05-12T22:44:35Z,NA,NA,W B NORTH,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-12T22:44:35Z,"
249,25.044550001621246,-80.696129975840449,3.350461,2022-05-12T22:41:57Z,NA,NA,WHITE B N,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-12T22:41:57Z,"
250,25.044189998880029,-80.368509963154793,-1.374006,2022-05-07T23:16:34Z,NA,NA,WHITE BANK,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-07T23:16:34Z,"
251,25.040180012583733,-80.371370036154985,-1.374006,2022-05-07T23:18:44Z,NA,NA,WHITE BSW,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-07T23:18:44Z,"
252,24.623600011691451,-82.942899959161878,NA,2023-06-22T11:09:05Z,NA,NA,Windjammer,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2023-06-22T11:09:05Z,"
253,25.045179985463619,-80.395040027797222,-2.538898,2022-05-07T23:21:53Z,NA,NA,WOLF REEF,NA,",,""Flag, Blue"",""user"",,,,,,,,,,,SymbolAndName,,,2022-05-07T23:21:53Z,"
